"OutputID","CalcUsing","DocID","StockID","Qty","SellingQty","ActualQty","Ratio","ContainerID","IsPrimaryOutput","Step","Status","ByProductOfID","ToolID","StockIDTrail","QtyPer"
"7806","Qty","8192","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7807","Qty","8193","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7808","Qty","8194","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7809","Qty","8195","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7810","Qty","8196","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7811","Qty","8199","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7812","Qty","8203","3197","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"7813","Qty","8212","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7814","Qty","8213","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7815","Qty","8214","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7816","Qty","8215","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7817","Qty","8216","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7818","Qty","8218","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7819","Qty","8219","3722","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7820","Qty","8220","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7821","Qty","8221","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7822","Qty","8222","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7823","Qty","8223","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7824","Qty","8224","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7825","Qty","8225","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7826","Qty","8226","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7827","Qty","8227","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7828","Qty","8228","3113","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7829","Qty","8229","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7830","Qty","8230","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7831","Qty","8231","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7832","Qty","8245","3028","40.0","40.0","40.0","1.0","4","1","","","","","",""
"7833","Qty","8251","3380","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7834","Qty","8257","3114","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7835","Qty","8258","3033","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7836","Qty","8267","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7837","Qty","8268","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7838","Qty","8269","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7839","Qty","8270","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7840","Qty","8271","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7841","Qty","8272","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7842","Qty","8699","3377","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7843","Qty","8700","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7844","Qty","8701","3378","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7845","Qty","8702","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7846","Qty","8703","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7847","Qty","8704","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7848","Qty","8705","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7849","Qty","8706","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7850","Qty","8707","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7851","Qty","8708","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7852","Qty","8709","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7853","Qty","8710","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"7854","Qty","8711","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"7855","Qty","8712","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"7856","Qty","8714","3197","250.0","250.0","250.0","1.0","4","1","","","","","",""
"7857","Qty","8720","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"7858","Qty","8721","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"7859","Qty","8723","3033","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7860","Qty","8724","3519","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7861","Qty","8738","3197","136.875","136.875","136.875","1.0","4","1","","","","","",""
"7862","Qty","8739","3561","165.0","165.0","165.0","1.0","4","1","","","","","",""
"7863","Qty","8740","3197","185.0","185.0","185.0","1.0","4","1","","","","","",""
"7864","Qty","8741","3197","1107.75","1107.75","1107.75","1.0","4","1","","","","","",""
"7865","Qty","8743","3197","240.0","240.0","240.0","1.0","4","1","","","","","",""
"7866","Qty","8744","3197","359.25","359.25","359.25","1.0","4","1","","","","","",""
"7867","Qty","8764","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7868","Qty","8767","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7869","Qty","8768","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7870","Qty","8304","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7871","Qty","8305","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7872","Qty","8306","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7873","Qty","8307","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7874","Qty","8309","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7875","Qty","8310","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7876","Qty","8311","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7877","Qty","8312","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7878","Qty","8313","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7879","Qty","8314","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7880","Qty","8664","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7881","Qty","8719","3561","330.0","330.0","330.0","1.0","4","1","","","","","",""
"7882","Qty","8765","3197","250.0","250.0","250.0","1.0","4","1","","","","","",""
"7883","Qty","8766","3561","170.0","170.0","170.0","1.0","4","1","","","","","",""
"7884","Qty","8769","3197","300.0","300.0","300.0","1.0","4","1","","","","","",""
"7885","Qty","8770","3197","1600.0","1600.0","1600.0","1.0","4","1","","","","","",""
"7886","Qty","8773","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7887","Qty","8774","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7888","Qty","8775","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7889","Qty","8777","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7890","Qty","8778","3561","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7891","Qty","8779","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7892","Qty","8780","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7893","Qty","8781","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7894","Qty","8782","3113","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7895","Qty","8783","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7896","Qty","8784","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7897","Qty","8785","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7898","Qty","8786","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7899","Qty","8787","3561","150.0","150.0","150.0","1.0","4","1","","","","","",""
"7900","Qty","8788","3075","31.0","31.0","31.0","1.0","4","1","","","","","",""
"7901","Qty","8789","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7902","Qty","8790","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7903","Qty","8791","3602","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7904","Qty","8792","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7905","Qty","8793","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7906","Qty","8794","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7907","Qty","8795","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7908","Qty","8796","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7909","Qty","8797","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7910","Qty","8799","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"7911","Qty","8800","3380","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7912","Qty","8801","3197","150.0","150.0","150.0","1.0","4","1","","","","","",""
"7913","Qty","8802","3197","400.0","400.0","400.0","1.0","4","1","","","","","",""
"7914","Qty","8803","3561","400.0","400.0","400.0","1.0","4","1","","","","","",""
"7915","Qty","8804","3197","60.0","60.0","60.0","1.0","4","1","","","","","",""
"7916","Qty","8805","3197","450.0","450.0","450.0","1.0","4","1","","","","","",""
"7917","Qty","8806","3699","920.0","920.0","920.0","1.0","4","1","","","","","",""
"7918","Qty","8807","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7919","Qty","8808","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7920","Qty","8809","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7921","Qty","8810","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7922","Qty","8811","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7923","Qty","8812","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7924","Qty","8813","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7925","Qty","8814","3065","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7926","Qty","8815","3561","280.0","280.0","280.0","1.0","4","1","","","","","",""
"7927","Qty","8817","3197","150.0","150.0","150.0","1.0","4","1","","","","","",""
"7928","Qty","8821","3033","1550.0","1550.0","1550.0","1.0","4","1","","","","","",""
"7929","Qty","8822","3114","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7930","Qty","8823","3197","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"7931","Qty","8824","3035","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7932","Qty","8827","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"7933","Qty","8828","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7934","Qty","8829","3197","250.0","250.0","250.0","1.0","4","1","","","","","",""
"7935","Qty","8830","3561","330.0","330.0","330.0","1.0","4","1","","","","","",""
"7936","Qty","8831","3197","335.0","335.0","335.0","1.0","4","1","","","","","",""
"7937","Qty","8832","3561","910.0","910.0","910.0","1.0","4","1","","","","","",""
"7938","Qty","8834","3561","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"7939","Qty","8835","3561","935.0","935.0","935.0","1.0","4","1","","","","","",""
"7940","Qty","8842","3561","675.0","675.0","675.0","1.0","4","1","","","","","",""
"7941","Qty","8845","3197","755.0","755.0","755.0","1.0","4","1","","","","","",""
"7942","Qty","8848","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7943","Qty","8849","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7944","Qty","8851","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7945","Qty","8853","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7946","Qty","8854","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7947","Qty","8356","3197","1000.0","1000.0","1000.0","1.0","4","1","","","","","",""
"7948","Qty","8360","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7949","Qty","8361","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7950","Qty","8362","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7951","Qty","8391","3197","300.0","300.0","300.0","1.0","4","1","","","","","",""
"7952","Qty","8602","3197","150.0","150.0","150.0","1.0","4","1","","","","","",""
"7953","Qty","8613","3623","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7954","Qty","8614","3394","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7955","Qty","8615","3395","20.0","20.0","20.0","1.0","4","1","","","","","",""
"7956","Qty","8616","3408","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7957","Qty","8617","3439","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7958","Qty","8618","3459","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7959","Qty","8619","3764","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7960","Qty","8620","3114","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"7961","Qty","8717","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7962","Qty","8727","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7963","Qty","8728","3561","180.0","180.0","180.0","1.0","4","1","","","","","",""
"7964","Qty","8742","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"7965","Qty","8816","3197","140.0","140.0","140.0","1.0","4","1","","","","","",""
"7966","Qty","8855","3626","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7967","Qty","8858","3627","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7968","Qty","8859","3449","31.0","31.0","31.0","1.0","4","1","","","","","",""
"7969","Qty","8860","3449","31.0","31.0","31.0","1.0","4","1","","","","","",""
"7970","Qty","8861","3114","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7971","Qty","8862","3694","20.0","20.0","20.0","1.0","4","1","","","","","",""
"7972","Qty","8863","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7973","Qty","8864","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7974","Qty","8865","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"7975","Qty","8866","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7976","Qty","8868","3437","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7977","Qty","8869","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"7978","Qty","8870","3741","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7979","Qty","8871","3722","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7980","Qty","8872","3197","420.0","420.0","420.0","1.0","4","1","","","","","",""
"7981","Qty","8873","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7982","Qty","8875","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7983","Qty","8876","3561","50.0","50.0","50.0","1.0","4","1","","","","","",""
"7984","Qty","8877","3562","100.0","100.0","100.0","1.0","4","1","","","","","",""
"7985","Qty","8878","3197","275.0","275.0","275.0","1.0","4","1","","","","","",""
"7986","Qty","8879","3040","1640.0","1640.0","1640.0","1.0","4","1","","","","","",""
"7987","Qty","8880","3197","1500.0","1500.0","1500.0","1.0","4","1","","","","","",""
"7988","Qty","8881","3197","335.0","335.0","335.0","1.0","4","1","","","","","",""
"7989","Qty","8882","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"7990","Qty","8884","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7991","Qty","8885","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7992","Qty","8886","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7993","Qty","8887","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7994","Qty","8888","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7995","Qty","8889","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"7996","Qty","8890","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7997","Qty","8891","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7998","Qty","8892","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"7999","Qty","8893","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8000","Qty","8895","3197","1195.0","1195.0","1195.0","1.0","4","1","","","","","",""
"8001","Qty","8898","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8002","Qty","8899","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8003","Qty","8908","3197","600.0","600.0","600.0","1.0","4","1","","","","","",""
"8004","Qty","8909","3035","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8005","Qty","8910","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8006","Qty","8911","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8007","Qty","8912","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8008","Qty","8913","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8009","Qty","8914","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8010","Qty","8915","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8011","Qty","8916","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8012","Qty","8917","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8013","Qty","8918","3027","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8014","Qty","8921","3033","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8015","Qty","8922","3035","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8016","Qty","8935","3528","2820.0","2820.0","2820.0","1.0","3","1","","","","","",""
"8017","Qty","8936","3527","282.0","282.0","282.0","1.0","4","1","","","","","",""
"8018","Qty","8938","3528","2080.0","2080.0","2080.0","1.0","3","1","","","","","",""
"8019","Qty","8939","3527","208.0","208.0","208.0","1.0","4","1","","","","","",""
"8020","Qty","8940","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8021","Qty","8941","3528","2570.0","2570.0","2570.0","1.0","3","1","","","","","",""
"8022","Qty","8942","3527","257.0","257.0","257.0","1.0","4","1","","","","","",""
"8023","Qty","8943","3528","2050.0","2050.0","2050.0","1.0","3","1","","","","","",""
"8024","Qty","8425","3197","600.0","600.0","600.0","1.0","4","1","","","","","",""
"8025","Qty","8426","3561","90.0","90.0","90.0","1.0","4","1","","","","","",""
"8026","Qty","8429","3197","63.0","63.0","63.0","1.0","4","1","","","","","",""
"8027","Qty","8436","3197","250.0","250.0","250.0","1.0","4","1","","","","","",""
"8028","Qty","8856","3197","75.0","75.0","75.0","1.0","4","1","","","","","",""
"8029","Qty","8857","3197","374.25","374.25","374.25","1.0","4","1","","","","","",""
"8030","Qty","8900","3067","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8031","Qty","8919","3169","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8032","Qty","8920","3762","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8033","Qty","8944","3527","205.0","205.0","205.0","1.0","4","1","","","","","",""
"8034","Qty","8945","3409","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8035","Qty","8946","3751","5.0","5.0","5.0","1.0","4","1","","","","","",""
"8036","Qty","8948","3197","209.55","209.55","209.55","1.0","4","1","","","","","",""
"8037","Qty","8949","3408","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8038","Qty","8950","3699","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8039","Qty","8961","3699","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8040","Qty","8962","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8041","Qty","8963","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8042","Qty","8964","3156","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8043","Qty","8965","3158","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8044","Qty","8966","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8045","Qty","8967","3197","500.0","500.0","500.0","1.0","4","1","","","","","",""
"8046","Qty","8969","3699","250.0","250.0","250.0","1.0","4","1","","","","","",""
"8047","Qty","8970","3767","86.0","86.0","86.0","1.0","4","1","","","","","",""
"8048","Qty","8972","3287","5850.0","5850.0","5850.0","1.0","4","1","","","","","",""
"8049","Qty","8973","3281","5657.8","5657.8","5657.8","1.0","3","1","","","","","",""
"8050","Qty","8974","3287","5850.0","5850.0","5850.0","1.0","3","1","","","","","",""
"8051","Qty","8975","3203","2885.0","2885.0","2885.0","1.0","3","1","","","","","",""
"8052","Qty","8976","3287","10600.0","10600.0","10600.0","1.0","3","1","","","","","",""
"8053","Qty","8977","3281","7993.7","7993.7","7993.7","1.0","3","1","","","","","",""
"8054","Qty","8978","3203","4150.0","4150.0","4150.0","1.0","3","1","","","","","",""
"8055","Qty","8979","3287","7100.0","7100.0","7100.0","1.0","3","1","","","","","",""
"8056","Qty","8980","3281","6200.0","6200.0","6200.0","1.0","3","1","","","","","",""
"8057","Qty","8981","3203","3876.0","3876.0","3876.0","1.0","3","1","","","","","",""
"8058","Qty","8982","3343","33.0","33.0","33.0","1.0","4","1","","","","","",""
"8059","Qty","8983","3287","2650.0","2650.0","2650.0","1.0","3","1","","","","","",""
"8060","Qty","8984","3281","7923.3","7923.3","7923.3","1.0","3","1","","","","","",""
"8061","Qty","8985","3203","3500.0","3500.0","3500.0","1.0","3","1","","","","","",""
"8062","Qty","8986","3281","9650.0","9650.0","9650.0","1.0","3","1","","","","","",""
"8063","Qty","8987","3203","987.0","987.0","987.0","1.0","3","1","","","","","",""
"8064","Qty","9010","3197","643.725","643.725","643.725","1.0","4","1","","","","","",""
"8065","Qty","9011","3197","104.775","104.775","104.775","1.0","4","1","","","","","",""
"8066","Qty","9016","3197","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8067","Qty","9017","3605","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8068","Qty","9025","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8069","Qty","9026","3377","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8070","Qty","9055","3561","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8071","Qty","9057","3197","180.0","180.0","180.0","1.0","4","1","","","","","",""
"8072","Qty","9058","3561","136.0","136.0","136.0","1.0","4","1","","","","","",""
"8073","Qty","9059","3197","425.0","425.0","425.0","1.0","4","1","","","","","",""
"8074","Qty","9060","3561","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8075","Qty","9067","3197","344.25","344.25","344.25","1.0","4","1","","","","","",""
"8076","Qty","9068","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8077","Qty","9069","3197","389.175","389.175","389.175","1.0","4","1","","","","","",""
"8078","Qty","9070","3197","1616.7","1616.7","1616.7","1.0","4","1","","","","","",""
"8079","Qty","9073","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8080","Qty","9074","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8081","Qty","9075","3457","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8082","Qty","9076","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8083","Qty","9077","3542","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8084","Qty","9078","3197","180.0","180.0","180.0","1.0","4","1","","","","","",""
"8085","Qty","9079","3197","385.0","385.0","385.0","1.0","4","1","","","","","",""
"8086","Qty","9080","3114","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8087","Qty","9081","3588","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8088","Qty","9082","3197","544.0","544.0","544.0","1.0","4","1","","","","","",""
"8089","Qty","9083","3197","389.25","389.25","389.25","1.0","4","1","","","","","",""
"8090","Qty","9088","3519","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8091","Qty","9091","3033","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8092","Qty","9092","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8093","Qty","9093","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8094","Qty","9094","3197","77.4","77.4","77.4","1.0","4","1","","","","","",""
"8095","Qty","9095","3197","75.0","75.0","75.0","1.0","4","1","","","","","",""
"8096","Qty","9096","3197","300.0","300.0","300.0","1.0","4","1","","","","","",""
"8097","Qty","9097","3197","350.0","350.0","350.0","1.0","4","1","","","","","",""
"8098","Qty","9101","3197","7724.775","7724.775","7724.775","1.0","4","1","","","","","",""
"8099","Qty","9102","3197","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8100","Qty","9110","3075","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8101","Qty","8612","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8102","Qty","8639","3554","20.0","20.0","20.0","1.0","4","1","","","","","",""
"8103","Qty","8640","3197","125.0","125.0","125.0","1.0","4","1","","","","","",""
"8104","Qty","8641","3197","374.25","374.25","374.25","1.0","4","1","","","","","",""
"8105","Qty","8648","3690","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8106","Qty","8679","3561","150.0","150.0","150.0","1.0","4","1","","","","","",""
"8107","Qty","8680","3197","236.0","236.0","236.0","1.0","4","1","","","","","",""
"8108","Qty","8894","3197","1212.525","1212.525","1212.525","1.0","4","1","","","","","",""
"8109","Qty","8896","3623","100.0","100.0","100.0","1.0","4","1","","","","","",""
"8110","Qty","8897","3561","165.0","165.0","165.0","1.0","4","1","","","","","",""
"8111","Qty","8901","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8112","Qty","8902","3561","2000.0","2000.0","2000.0","1.0","4","1","","","","","",""
"8113","Qty","8903","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8114","Qty","8904","3378","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8115","Qty","8905","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8116","Qty","8906","3047","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8117","Qty","8907","3197","600.0","600.0","600.0","1.0","4","1","","","","","",""
"8118","Qty","9007","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8119","Qty","9008","3103","10.0","10.0","10.0","1.0","4","1","","","","","",""
"8120","Qty","9009","3568","38.0","38.0","38.0","1.0","4","1","","","","","",""
"8121","Qty","9012","3197","688.2","688.2","688.2","1.0","4","1","","","","","",""
"8122","Qty","9111","3603","50.0","50.0","50.0","1.0","4","1","","","","","",""
"8123","Qty","9112","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8124","Qty","9113","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8125","Qty","9114","3047","25.0","25.0","25.0","1.0","4","1","","","","","",""
"8126","Qty","9115","3028","30.0","30.0","30.0","1.0","4","1","","","","","",""
"8127","Qty","9116","3197","180.0","180.0","180.0","1.0","4","1","","","","","",""
"8128","Qty","9117","3561","135.0","135.0","135.0","1.0","4","1","","","","","",""
"8129","Qty","9118","3197","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8130","Qty","9119","3197","400.0","400.0","400.0","1.0","4","1","","","","","",""
"8131","Qty","9122","3058","31.0","31.0","31.0","1.0","4","1","","","","","",""
"8132","Qty","9123","3058","26.0","26.0","26.0","1.0","4","1","","","","","",""
"8133","Qty","9125","3469","200.0","200.0","200.0","1.0","4","1","","","","","",""
"8134","Qty","9126","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8135","Qty","9127","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8136","Qty","9128","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8137","Qty","9129","3448","37.0","37.0","37.0","1.0","4","1","","","","","",""
"8138","Qty","9130","3114","400.0","400.0","400.0","1.0","4","1","","","","","",""
"8139","Qty","9131","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8140","Qty","9132","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
"8141","Qty","9133","3067","15.0","15.0","15.0","1.0","4","1","","","","","",""
